qchr	qpos	direction	id	gid	gchr	gbeg	gend	qchr.g	marker	qpos.g	qleft.g	qright.g	LOD	ADD	Rsqure	type	type2	mid
6	63316390	1	13015	Zm00001d051313	4	153190850	153192172	6	66	122.7	120.8	123.2	60.59	3.42	0.84	trans	trans	trans-eQTL-M.hs07
6	63316390	1	14754	Zm00001d053966	4	244410784	244413920	6	66	122.7	116.9	127.9	5.95	0.34	0.08	trans	trans	trans-eQTL-M.hs07
7	29372113	1	26010	Zm00001d012170	8	169429054	169433174	7	193	278.2	272	283.3	5.15	0.74	0.09	trans	trans	trans-eQTL-M.hs08
7	29372113	1	26393	Zm00001d012694	8	178736934	178742762	7	193	278.2	272	282.1	5.34	0.38	0.17	trans	trans	trans-eQTL-M.hs08
7	29372113	1	16045	Zm00001d014377	5	43566076	43572737	7	193	278.2	276.3	285.3	5.82	6.26	0.02	trans	trans	trans-eQTL-M.hs08
7	29372113	1	17185	Zm00001d016531	5	166564834	166567991	7	193	278.2	272	283.3	4.3	0.62	0.12	trans	trans	trans-eQTL-M.hs08
7	29372113	1	17238	Zm00001d016606	5	169941760	169949748	7	193	278.2	272	283.3	5.92	1.78	0.13	trans	trans	trans-eQTL-M.hs08
7	29372113	1	17291	Zm00001d016704	5	173174126	173178848	7	193	278.2	274.7	283.3	5.18	0.77	0.06	trans	trans	trans-eQTL-M.hs08
7	29372113	1	17934	Zm00001d017746	5	205825586	205829216	7	193	278.2	273.7	283.3	4.42	0.32	0.03	trans	trans	trans-eQTL-M.hs08
7	29372113	1	17976	Zm00001d017801	5	207142340	207144828	7	193	278.2	272	282.1	5.28	0.03	0.15	trans	trans	trans-eQTL-M.hs08
7	29372113	1	18151	Zm00001d018032	5	212488580	212492036	7	193	278.2	272.7	283.3	4.48	0.6	0.12	trans	trans	trans-eQTL-M.hs08
7	29372113	1	18164	Zm00001d018045	5	212792080	212793282	7	193	278.2	276.3	280.8	4.89	2.44	0.14	trans	trans	trans-eQTL-M.hs08
7	29372113	1	21647	Zm00001d019283	7	25499872	25503849	7	193	278.2	272	282.1	14.47	12.58	0.33	cis	cis	trans-eQTL-M.hs08
7	29372113	1	21672	Zm00001d019326	7	27940587	27943142	7	193	278.2	276.3	280.8	35.46	1.98	0.68	cis	cis	trans-eQTL-M.hs08
7	29372113	1	21679	Zm00001d019343	7	28785037	28786860	7	193	278.2	272.7	282.8	12.65	0.28	0.35	cis	cis	trans-eQTL-M.hs08
7	29372113	1	21682	Zm00001d019348	7	29123627	29128374	7	193	278.2	272.7	282.8	12.93	0.59	0.36	cis	cis	trans-eQTL-M.hs08
7	29372113	1	433	Zm00001d027868	1	15763100	15768449	7	193	278.2	272	282.1	4.73	0.73	0.05	trans	trans	trans-eQTL-M.hs08
7	29372113	1	2924	Zm00001d032148	1	214491081	214496190	7	193	278.2	276.3	282.8	5.41	0.06	0.13	trans	trans	trans-eQTL-M.hs08
7	29372113	1	18955	Zm00001d035720	6	42943938	42947112	7	193	278.2	272.7	282.8	8.03	3.53	0.22	trans	trans	trans-eQTL-M.hs08
7	29372113	1	20649	Zm00001d038546	6	159661656	159665659	7	193	278.2	277.3	285.9	5.24	0.38	0.16	trans	trans	trans-eQTL-M.hs08
7	29372113	1	9553	Zm00001d041518	3	125560575	125561600	7	193	278.2	272	280.8	4.59	0.03	0.09	trans	trans	trans-eQTL-M.hs08
7	29372113	1	10682	Zm00001d043295	3	194900609	194905330	7	193	278.2	272	283.3	4.69	0.2	0.08	trans	trans	trans-eQTL-M.hs08
7	29372113	1	10855	Zm00001d043519	3	202650422	202657105	7	193	278.2	270.3	282.8	4.48	0.21	0.02	trans	trans	trans-eQTL-M.hs08
7	29372113	1	11199	Zm00001d044083	3	218523216	218528077	7	193	278.2	276.3	280.8	4.33	0.14	0.13	trans	trans	trans-eQTL-M.hs08
7	29372113	1	11623	Zm00001d044605	3	233291107	233293518	7	193	278.2	272.7	283.3	4.4	0.05	0.12	trans	trans	trans-eQTL-M.hs08
7	29372113	1	27415	Zm00001d046661	9	100959343	100966927	7	193	278.2	272	285.3	4.35	5.56	0.12	trans	trans	trans-eQTL-M.hs08
7	29372113	1	12107	Zm00001d049343	4	27217033	27222650	7	193	278.2	277.4	286.7	6.13	0.6	0.11	trans	trans	trans-eQTL-M.hs08
7	103696644	1	5100	Zm00001d002104	2	5993672	5998425	7	213	301.4	299.6	302.5	6.53	0.38	0.16	trans	trans	trans-eQTL-M.hs09
7	103696644	1	5604	Zm00001d002854	2	24772447	24776140	7	213	301.4	298.9	306.5	5.86	0.89	0.15	trans	trans	trans-eQTL-M.hs09
7	103696644	1	23887	Zm00001d008499	8	10458582	10460554	7	213	301.4	298.9	306.5	5.2	0.57	0.12	trans	trans	trans-eQTL-M.hs09
7	103696644	1	24318	Zm00001d009339	8	57192841	57201808	7	213	301.4	298.9	306.5	5.26	0.96	0.12	trans	trans	trans-eQTL-M.hs09
7	103696644	1	24408	Zm00001d009488	8	67043287	67046926	7	213	301.4	298.9	309.7	6.02	5.65	0.16	trans	trans	trans-eQTL-M.hs09
7	103696644	1	25281	Zm00001d011069	8	138012317	138019459	7	213	301.4	299.6	302.5	6.28	0.73	0.14	trans	trans	trans-eQTL-M.hs09
7	103696644	1	15398	Zm00001d013424	5	11122309	11126118	7	213	301.4	298.9	306.5	6.26	1.78	0.04	trans	trans	trans-eQTL-M.hs09
7	103696644	1	16676	Zm00001d015366	5	86475220	86478975	7	213	301.4	299.6	302.5	10.57	1.73	0.25	trans	trans	trans-eQTL-M.hs09
7	103696644	1	17253	Zm00001d016659	5	171613304	171621073	7	213	301.4	298.9	306.5	5.11	0.87	0.13	trans	trans	trans-eQTL-M.hs09
7	103696644	1	18417	Zm00001d018386	5	219773951	219778845	7	213	301.4	298.9	306.5	6.45	0.94	0.03	trans	trans	trans-eQTL-M.hs09
7	103696644	1	21876	Zm00001d019898	7	73679535	73681408	7	213	301.4	299.6	302.5	7.73	0.53	0.19	trans	trans	trans-eQTL-M.hs09
7	103696644	1	21955	Zm00001d020108	7	92396011	92399421	7	213	301.4	298.9	305.6	48.68	4.31	0.78	cis	trans	trans-eQTL-M.hs09
7	103696644	1	22049	Zm00001d020344	7	108007849	108011439	7	213	301.4	298.9	309.7	5.98	0.44	0.16	cis	cis	trans-eQTL-M.hs09
7	103696644	1	22098	Zm00001d020426	7	113230396	113233416	7	213	301.4	299.6	302.5	8.69	0.28	0.28	cis	cis	trans-eQTL-M.hs09
7	103696644	1	23446	Zm00001d022352	7	176050452	176065009	7	213	301.4	298.9	306.5	5.75	0.52	0.17	trans	trans	trans-eQTL-M.hs09
7	103696644	1	28765	Zm00001d023220	10	700409	703173	7	213	301.4	299.6	302.5	5.6	0.17	0.13	trans	trans	trans-eQTL-M.hs09
7	103696644	1	29596	Zm00001d024830	10	90117995	90129224	7	213	301.4	298.9	306.5	8.27	0.56	0.18	trans	trans	trans-eQTL-M.hs09
7	103696644	1	30731	Zm00001d026669	10	149696142	149699827	7	213	301.4	298.9	306.5	5.24	1.72	0.03	trans	trans	trans-eQTL-M.hs09
7	103696644	1	1034	Zm00001d028712	1	43999111	44006680	7	213	301.4	298.9	306.5	5.64	0.44	0.13	trans	trans	trans-eQTL-M.hs09
7	103696644	1	1096	Zm00001d028787	1	46389553	46393554	7	213	301.4	298.9	306.5	8.46	1.58	0.14	trans	trans	trans-eQTL-M.hs09
7	103696644	1	1397	Zm00001d029214	1	62510497	62516067	7	213	301.4	296.4	309.3	4.79	0.32	0.02	trans	trans	trans-eQTL-M.hs09
7	103696644	1	2110	Zm00001d030677	1	152629439	152642557	7	213	301.4	299.6	302.5	7.34	0.98	0.2	trans	trans	trans-eQTL-M.hs09
7	103696644	1	3295	Zm00001d032703	1	235316064	235322119	7	213	301.4	292.8	306.5	4.47	1.49	0.12	trans	trans	trans-eQTL-M.hs09
7	103696644	1	4710	Zm00001d034814	1	302796292	302800087	7	213	301.4	298.9	306.5	4.86	0.47	0.14	trans	trans	trans-eQTL-M.hs09
7	103696644	1	4807	Zm00001d034919	1	305598350	305602628	7	213	301.4	298.9	306.5	5.52	4.14	0.12	trans	trans	trans-eQTL-M.hs09
7	103696644	1	19851	Zm00001d037449	6	125680308	125690389	7	213	301.4	293.4	306.5	5.15	0.34	0.13	trans	trans	trans-eQTL-M.hs09
7	103696644	1	20087	Zm00001d037775	6	137239727	137260611	7	213	301.4	298.9	306.5	6.16	0.73	0.15	trans	trans	trans-eQTL-M.hs09
7	103696644	1	20651	Zm00001d038547	6	159734306	159738603	7	213	301.4	298.9	306.5	7.04	1.42	0.15	trans	trans	trans-eQTL-M.hs09
7	103696644	1	9118	Zm00001d040372	3	40547924	40552973	7	213	301.4	292.8	306.5	5.06	0.2	0.15	trans	trans	trans-eQTL-M.hs09
7	103696644	1	9647	Zm00001d041707	3	134145702	134155898	7	213	301.4	299.6	302.4	7.6	0.74	0.13	trans	trans	trans-eQTL-M.hs09
7	103696644	1	9692	Zm00001d041785	3	138022243	138030035	7	213	301.4	295.4	306.5	6.43	1.6	0.07	trans	trans	trans-eQTL-M.hs09
7	103696644	1	26605	Zm00001d045025	9	10466380	10471375	7	213	301.4	298.9	306.5	6.97	3.99	0.15	trans	trans	trans-eQTL-M.hs09
7	103696644	1	27530	Zm00001d045665	9	32284202	32295054	7	213	301.4	293.4	304.6	4.42	1.37	0.03	trans	trans	trans-eQTL-M.hs09
7	103696644	1	27769	Zm00001d047253	9	124178172	124184872	7	213	301.4	298.9	306.5	5.9	100.65	0.16	trans	trans	trans-eQTL-M.hs09
7	103696644	1	28132	Zm00001d047797	9	142003891	142008103	7	213	301.4	295.4	306.5	4.36	2.45	0.13	trans	trans	trans-eQTL-M.hs09
7	103696644	1	28235	Zm00001d047920	9	145447823	145457166	7	213	301.4	292.8	306.5	5.57	1.02	0.09	trans	trans	trans-eQTL-M.hs09
7	103696644	1	13229	Zm00001d051629	4	165078230	165084517	7	213	301.4	298.9	306.5	5.07	2.97	0.14	trans	trans	trans-eQTL-M.hs09
7	127688935	1	4852	Zm00001d001789	2	954829	957763	7	262	348.5	344.3	350.8	4.72	0.67	0.11	trans	trans	trans-eQTL-M.hs10
7	127688935	1	5063	Zm00001d002064	2	5191813	5195757	7	262	348.5	344.3	350.8	5.59	0.83	0.17	trans	trans	trans-eQTL-M.hs10
7	127688935	1	23677	Zm00001d008205	8	1077606	1080652	7	262	348.5	343.8	351.8	4.43	0.19	0.07	trans	trans	trans-eQTL-M.hs10
7	127688935	1	25133	Zm00001d010796	8	128039610	128045077	7	262	348.5	339.8	350.8	4.26	0.53	0.11	trans	trans	trans-eQTL-M.hs10
7	127688935	1	25544	Zm00001d011477	8	151686903	151688979	7	262	348.5	344.3	350.8	4.54	0.11	0.11	trans	trans	trans-eQTL-M.hs10
7	127688935	1	15178	Zm00001d013108	5	4776323	4780168	7	262	348.5	343.8	350.8	4.36	0.72	0.12	trans	trans	trans-eQTL-M.hs10
7	127688935	1	16797	Zm00001d015579	5	99075510	99077695	7	262	348.5	343.8	349.9	6.83	0.07	0.21	trans	trans	trans-eQTL-M.hs10
7	127688935	1	17542	Zm00001d017119	5	185977855	185983439	7	262	348.5	337.8	349.9	4.47	0.63	0.03	trans	trans	trans-eQTL-M.hs10
7	127688935	1	17829	Zm00001d017584	5	200700839	200710960	7	262	348.5	344.3	349.9	5.89	0.9	0.1	trans	trans	trans-eQTL-M.hs10
7	127688935	1	22284	Zm00001d020691	7	128618586	128621324	7	262	348.5	345.4	349.9	12.12	0.28	0.33	cis	cis	trans-eQTL-M.hs10
7	127688935	1	22319	Zm00001d020740	7	130817340	130818332	7	262	348.5	345.4	348.7	36.7	0.36	0.66	cis	cis	trans-eQTL-M.hs10
7	127688935	1	29535	Zm00001d024722	10	85123160	85131753	7	262	348.5	344.3	350.8	7.38	0.53	0.22	trans	trans	trans-eQTL-M.hs10
7	127688935	1	29705	Zm00001d025047	10	101525953	101527964	7	262	348.5	344.3	349.9	4.47	0.67	0.11	trans	trans	trans-eQTL-M.hs10
7	127688935	1	234	Zm00001d027541	1	7882159	7883359	7	262	348.5	344.3	350.8	4.37	4.78	0.1	trans	trans	trans-eQTL-M.hs10
7	127688935	1	4147	Zm00001d034049	1	282394751	282399544	7	262	348.5	345.3	350.8	5.36	2.59	0.15	trans	trans	trans-eQTL-M.hs10
7	127688935	1	4169	Zm00001d034072	1	283163311	283164753	7	262	348.5	344.3	349.9	4.4	4.85	0.08	trans	trans	trans-eQTL-M.hs10
7	127688935	1	4348	Zm00001d034373	1	291111822	291114965	7	262	348.5	345.4	350.8	6.26	1.45	0.18	trans	trans	trans-eQTL-M.hs10
7	127688935	1	19566	Zm00001d036986	6	108327528	108338061	7	262	348.5	343.8	353.8	4.99	0.29	0.09	trans	trans	trans-eQTL-M.hs10
7	127688935	1	9018	Zm00001d040210	3	32101450	32101662	7	262	348.5	343.8	349.9	4.69	0.23	0.14	trans	trans	trans-eQTL-M.hs10
7	127688935	1	9112	Zm00001d040364	3	40090612	40092906	7	262	348.5	344.3	350.8	4.49	4.15	0.08	trans	trans	trans-eQTL-M.hs10
7	127688935	1	9655	Zm00001d041712	3	134638681	134640014	7	262	348.5	342.8	348.7	5.59	0.33	0.16	trans	trans	trans-eQTL-M.hs10
7	127688935	1	10386	Zm00001d042899	3	183383105	183390504	7	262	348.5	344.3	358.8	5.93	0.38	0.16	trans	trans	trans-eQTL-M.hs10
7	127688935	1	27305	Zm00001d046467	9	91188676	91199100	7	262	348.5	344.3	349.9	4.42	0.64	0.08	trans	trans	trans-eQTL-M.hs10
7	127688935	1	27653	Zm00001d047078	9	117546061	117551091	7	262	348.5	336.8	352.8	4.19	0.29	0.12	trans	trans	trans-eQTL-M.hs10
7	127688935	1	13018	Zm00001d051314	4	153285700	153287292	7	262	348.5	344.3	355.8	4.7	0.1	0.13	trans	trans	trans-eQTL-M.hs10
7	127688935	1	13549	Zm00001d052124	4	180352140	180355253	7	262	348.5	344.3	350.8	4.58	0.07	0.15	trans	trans	trans-eQTL-M.hs10
7	127688935	1	14377	Zm00001d053513	4	232561161	232562672	7	262	348.5	344.3	350.8	4.26	0.07	0.11	trans	trans	trans-eQTL-M.hs10
7	161288244	1	5801	Zm00001d003166	2	34247761	34278227	7	408	496.5	493.1	502.4	5.57	0.41	0.06	trans	trans	trans-eQTL-M.hs11
7	161288244	1	5805	Zm00001d003167	2	34338012	34339444	7	408	496.5	493.1	497.9	4.21	0.73	0.05	trans	trans	trans-eQTL-M.hs11
7	161288244	1	24241	Zm00001d009122	8	37713430	37720026	7	408	496.5	489	498.4	4.46	1.67	0.14	trans	trans	trans-eQTL-M.hs11
7	161288244	1	26244	Zm00001d012518	8	176004430	176009389	7	408	496.5	489	497.9	5.5	2.72	0.15	trans	trans	trans-eQTL-M.hs11
7	161288244	1	26347	Zm00001d012652	8	177983385	177988780	7	408	496.5	493.1	497	4.22	0.82	0.02	trans	trans	trans-eQTL-M.hs11
7	161288244	1	15421	Zm00001d013444	5	11738210	11748490	7	408	496.5	489	497	5.15	0.37	0.13	trans	trans	trans-eQTL-M.hs11
7	161288244	1	16120	Zm00001d014524	5	51589515	51597443	7	408	496.5	496.1	497	4.71	0.41	0.1	trans	trans	trans-eQTL-M.hs11
7	161288244	1	16928	Zm00001d015962	5	134444332	134453675	7	408	496.5	493.1	497.9	5.84	1.62	0.19	trans	trans	trans-eQTL-M.hs11
7	161288244	1	18135	Zm00001d018005	5	211811435	211817914	7	408	496.5	489	502.4	5.46	0.58	0.13	trans	trans	trans-eQTL-M.hs11
7	161288244	1	22915	Zm00001d021646	7	158960253	158969690	7	408	496.5	489	499.4	7.52	0.58	0.18	cis	cis	trans-eQTL-M.hs11
7	161288244	1	22930	Zm00001d021672	7	159690992	159694559	7	408	496.5	490	498.8	4.44	0.19	0.12	cis	cis	trans-eQTL-M.hs11
7	161288244	1	22934	Zm00001d021676	7	159790984	159796069	7	408	496.5	496.1	497	7.44	0.95	0.24	cis	cis	trans-eQTL-M.hs11
7	161288244	1	22974	Zm00001d021716	7	161220659	161224485	7	408	496.5	491	497	4.55	0.22	0.14	cis	cis	trans-eQTL-M.hs11
7	161288244	1	22983	Zm00001d021729	7	161576147	161582076	7	408	496.5	494.1	497	8.35	0.55	0.22	cis	cis	trans-eQTL-M.hs11
7	161288244	1	22997	Zm00001d021741	7	161990892	161999215	7	408	496.5	493.1	497	7.51	2.46	0.17	cis	cis	trans-eQTL-M.hs11
7	161288244	1	30313	Zm00001d026122	10	138963838	138968153	7	408	496.5	493.1	497	6.27	0.61	0.18	trans	trans	trans-eQTL-M.hs11
7	161288244	1	30516	Zm00001d026396	10	145140791	145148851	7	408	496.5	491	497	5.94	0.55	0.18	trans	trans	trans-eQTL-M.hs11
7	161288244	1	252	Zm00001d027558	1	8152458	8164250	7	408	496.5	492	497	7.04	1.83	0.15	trans	trans	trans-eQTL-M.hs11
7	161288244	1	1808	Zm00001d029976	1	97209569	97214377	7	408	496.5	491	502.7	5.6	0.42	0.16	trans	trans	trans-eQTL-M.hs11
7	161288244	1	2208	Zm00001d030892	1	166128618	166133279	7	408	496.5	489	500.4	4.95	0.26	0.02	trans	trans	trans-eQTL-M.hs11
7	161288244	1	2613	Zm00001d031617	1	196224574	196228047	7	408	496.5	493.1	497	7.2	0.56	0.07	trans	trans	trans-eQTL-M.hs11
7	161288244	1	11945	Zm00001d049043	4	13725385	13728436	7	408	496.5	489	497	5.09	1.92	0.13	trans	trans	trans-eQTL-M.hs11
7	161288244	1	12467	Zm00001d049959	4	55908322	55912864	7	408	496.5	491	497	6.34	1.92	0.17	trans	trans	trans-eQTL-M.hs11
7	161288244	1	13336	Zm00001d051832	4	171496173	171497630	7	408	496.5	493.1	497	4.48	1.03	0.14	trans	trans	trans-eQTL-M.hs11
7	163644242	1	8373	Zm00001d007960	2	244109455	244114715	7	440	539.8	524.8	543.1	8.23	3.04	0.28	trans	trans	trans-eQTL-M.hs12
7	163644242	1	25166	Zm00001d010850	8	130351343	130365339	7	440	537.8	525.8	543.6	4.83	1.16	0.21	trans	trans	trans-eQTL-M.hs12
7	163644242	1	25179	Zm00001d010863	8	130918702	130924131	7	440	527.8	520.6	542.1	5.73	2.51	0.2	trans	trans	trans-eQTL-M.hs12
7	163644242	1	25999	Zm00001d012161	8	169183712	169186572	7	440	535.8	528.8	550.3	6.03	23.76	0.28	trans	trans	trans-eQTL-M.hs12
7	163644242	1	17715	Zm00001d017423	5	195641813	195645583	7	440	528.8	520.6	537.8	7.61	0.64	0.12	trans	trans	trans-eQTL-M.hs12
7	163644242	1	18224	Zm00001d018147	5	215514651	215519823	7	440	540.8	529.8	543.1	6.59	1.27	0.19	trans	trans	trans-eQTL-M.hs12
7	163644242	1	23476	Zm00001d022401	7	176819817	176824124	7	440	525.8	520.6	542.1	6.14	1.75	0.19	trans	trans	trans-eQTL-M.hs12
7	163644242	1	28805	Zm00001d023279	10	2032914	2036564	7	440	539.8	524.7	543.1	5.61	0.55	0.05	trans	trans	trans-eQTL-M.hs12
7	163644242	1	29447	Zm00001d024534	10	76841341	76845268	7	440	524.8	519.3	539.8	6.62	0.71	0.17	trans	trans	trans-eQTL-M.hs12
7	163644242	1	653	Zm00001d028183	1	25725534	25732327	7	440	539.8	529.8	543.1	4.76	2.52	0.17	trans	trans	trans-eQTL-M.hs12
7	163644242	1	2461	Zm00001d031326	1	186054718	186062670	7	440	537.8	529.8	550.3	4.63	1.04	0.05	trans	trans	trans-eQTL-M.hs12
7	163644242	1	18947	Zm00001d035701	6	41698476	41703037	7	440	525.8	520.6	533.8	6.39	0.51	0.22	trans	trans	trans-eQTL-M.hs12
7	163644242	1	19337	Zm00001d036567	6	92808875	92811320	7	440	538.8	524.8	550.3	4.53	9.28	0.19	trans	trans	trans-eQTL-M.hs12
7	163644242	1	19400	Zm00001d036655	6	96564582	96572729	7	440	528.8	517.3	541.8	4.33	0.08	0.11	trans	trans	trans-eQTL-M.hs12
7	163644242	1	20918	Zm00001d038851	6	165842393	165845801	7	440	538.8	528.8	542.1	6.91	1.94	0.23	trans	trans	trans-eQTL-M.hs12
7	163644242	1	9677	Zm00001d041760	3	136288386	136290732	7	440	534.8	527.8	543.6	6.74	36.31	0.16	trans	trans	trans-eQTL-M.hs12
7	163644242	1	10566	Zm00001d043164	3	190397962	190400788	7	440	531.8	520.6	542.1	4.68	3.52	0.1	trans	trans	trans-eQTL-M.hs12
7	163644242	1	27291	Zm00001d046449	9	90421943	90425048	7	440	537.8	526.8	545.9	4.53	28.82	0.19	trans	trans	trans-eQTL-M.hs12
7	163644242	1	12355	Zm00001d049746	4	42777967	42782481	7	440	534.8	524.7	543.1	4.61	0.58	0.17	trans	trans	trans-eQTL-M.hs12
7	163644242	1	14031	Zm00001d052855	4	202671658	202675792	7	440	531.8	524.7	544.3	4.44	13.17	0.16	trans	trans	trans-eQTL-M.hs12
7	163644242	1	14257	Zm00001d053232	4	221137227	221144081	7	440	541.8	524.7	543.6	5.04	1.13	0.13	trans	trans	trans-eQTL-M.hs12
7	163644242	1	14343	Zm00001d053397	4	229276261	229284755	7	440	524.8	520.6	542.1	7.15	0.61	0.17	trans	trans	trans-eQTL-M.hs12
7	163644242	1	14652	Zm00001d053858	4	242390665	242395306	7	440	538.8	528.8	543.1	6.87	1.34	0.28	trans	trans	trans-eQTL-M.hs12
7	163644242	1	14757	Zm00001d053968	4	244419437	244425157	7	440	527.8	521.6	537.8	5.62	1.48	0.24	trans	trans	trans-eQTL-M.hs12
7	163750910	1	6140	Zm00001d003683	2	54203763	54206818	7	441	542.1	530.8	545.9	4.64	2.99	0.12	trans	trans	trans-eQTL-M.hs13
7	163750910	1	6591	Zm00001d004841	2	143651473	143654532	7	441	543.1	528.8	550.3	5.38	3.75	0.15	trans	trans	trans-eQTL-M.hs13
7	163750910	1	6774	Zm00001d005228	2	164595462	164597890	7	441	543.1	531.8	547.4	4.94	1.14	0.05	trans	trans	trans-eQTL-M.hs13
7	163750910	1	24464	Zm00001d009579	8	71612135	71614100	7	441	542.1	526.8	543.6	5.94	6.26	0.16	trans	trans	trans-eQTL-M.hs13
7	163750910	1	25046	Zm00001d010631	8	122406423	122410156	7	441	543.1	534.8	547.4	5.53	9.28	0.15	trans	trans	trans-eQTL-M.hs13
7	163750910	1	25711	Zm00001d011741	8	160442324	160444345	7	441	542.1	524.7	543.6	4.96	6.17	0.14	trans	trans	trans-eQTL-M.hs13
7	163750910	1	15048	Zm00001d012992	5	2871120	2873693	7	441	543.1	527.8	545.9	4.41	5.33	0.13	trans	trans	trans-eQTL-M.hs13
7	163750910	1	16562	Zm00001d015168	5	78188078	78192203	7	441	542.1	527.8	543.6	5.09	1.11	0.02	trans	trans	trans-eQTL-M.hs13
7	163750910	1	21710	Zm00001d019450	7	34347110	34350538	7	441	542.1	541.8	543.1	5.7	5.19	0.15	trans	trans	trans-eQTL-M.hs13
7	163750910	1	1093	Zm00001d028786	1	46381297	46384012	7	441	543.1	541.8	545.9	7.52	15.18	0.2	trans	trans	trans-eQTL-M.hs13
7	163750910	1	1358	Zm00001d029174	1	60996905	60999925	7	441	542.1	528.8	547.4	4.61	2.88	0.13	trans	trans	trans-eQTL-M.hs13
7	163750910	1	4689	Zm00001d034795	1	302374919	302378019	7	441	542.1	524.7	543.1	4.77	2.71	0.06	trans	trans	trans-eQTL-M.hs13
7	163750910	1	4745	Zm00001d034856	1	303903433	303908535	7	441	543.1	528.8	550.3	4.71	1.97	0.13	trans	trans	trans-eQTL-M.hs13
7	163750910	1	20934	Zm00001d038865	6	166071467	166073407	7	441	543.1	541.8	553.3	4.46	12.53	0.13	trans	trans	trans-eQTL-M.hs13
7	163750910	1	11062	Zm00001d043843	3	211643667	211669331	7	441	543.1	541.8	552.3	4.71	1.09	0.14	trans	trans	trans-eQTL-M.hs13
7	163750910	1	27777	Zm00001d047262	9	124767027	124771523	7	441	543.1	537.8	550.3	4.65	0.76	0.14	trans	trans	trans-eQTL-M.hs13
7	163750910	1	27905	Zm00001d047472	9	131248332	131251561	7	441	542.1	531.8	543.6	7.44	2.82	0.1	trans	trans	trans-eQTL-M.hs13
7	163750910	1	28050	Zm00001d047707	9	139669683	139672630	7	441	543.1	541.8	545.9	6.87	9.54	0.12	trans	trans	trans-eQTL-M.hs13
7	163750910	1	28492	Zm00001d048252	9	153250495	153253737	7	441	542.1	529.8	543.6	5.29	2.29	0.09	trans	trans	trans-eQTL-M.hs13
7	163750910	1	11973	Zm00001d049099	4	15973748	15978441	7	441	542.1	535.8	543.6	7.42	3.85	0.22	trans	trans	trans-eQTL-M.hs13
7	163750910	1	12299	Zm00001d049666	4	39268830	39270978	7	441	543.1	538.8	544.3	6.77	4.52	0.17	trans	trans	trans-eQTL-M.hs13
7	163750910	1	12461	Zm00001d049956	4	55420635	55429063	7	441	542.1	524.7	543.6	7.31	1.37	0.19	trans	trans	trans-eQTL-M.hs13
7	163750910	1	12839	Zm00001d050923	4	131648774	131659340	7	441	543.1	542.1	544.3	4.37	1.51	0.16	trans	trans	trans-eQTL-M.hs13
8	12514066	1	8405	Zm00001d000087	B73V4_ctg31	604646	610425	8	158	228.3	224.7	234.1	6.77	0.04	0.01	trans	trans	trans-eQTL-M.hs14
8	12514066	1	6857	Zm00001d005395	2	172237665	172248235	8	158	228.3	227.7	231.7	6.64	0.48	0.12	trans	trans	trans-eQTL-M.hs14
8	12514066	1	7654	Zm00001d006700	2	214673600	214677670	8	158	230.3	216.7	234.1	5.51	0.13	0.09	trans	trans	trans-eQTL-M.hs14
8	12514066	1	8252	Zm00001d007769	2	239289831	239296367	8	158	228.3	227.7	231.3	6.41	0.63	0.14	trans	trans	trans-eQTL-M.hs14
8	12514066	1	23916	Zm00001d008559	8	12962024	12970253	8	158	230.3	228.3	232.7	20.8	0.49	0.51	cis	cis	trans-eQTL-M.hs14
8	12514066	1	25583	Zm00001d011541	8	153955691	153971609	8	158	231.3	220.7	236.8	4.9	0.34	0.15	trans	trans	trans-eQTL-M.hs14
8	12514066	1	15251	Zm00001d013218	5	6652580	6655595	8	158	231.3	225.7	237.7	4.49	0.13	0.13	trans	trans	trans-eQTL-M.hs14
8	12514066	1	16190	Zm00001d014652	5	57321789	57336205	8	158	228.3	227.7	231.7	6.86	0.33	0.21	trans	trans	trans-eQTL-M.hs14
8	12514066	1	17636	Zm00001d017252	5	190434800	190451192	8	158	228.3	220.7	232.7	4.98	0.46	0.15	trans	trans	trans-eQTL-M.hs14
8	12514066	1	21542	Zm00001d019090	7	15824177	15832175	8	158	231.3	218.7	234.1	4.2	0.3	0.13	trans	trans	trans-eQTL-M.hs14
8	12514066	1	23067	Zm00001d021838	7	164311050	164316526	8	158	228.3	223.7	232.2	4.97	0.23	0.14	trans	trans	trans-eQTL-M.hs14
8	12514066	1	30680	Zm00001d026612	10	148925850	148932210	8	158	230.3	220.7	232.7	5.78	0.53	0.09	trans	trans	trans-eQTL-M.hs14
8	12514066	1	1681	Zm00001d029754	1	85552331	85560838	8	158	228.3	227.7	231.7	5.34	0.33	0.19	trans	trans	trans-eQTL-M.hs14
8	12514066	1	2753	Zm00001d031851	1	204134344	204138811	8	158	228.3	225.7	231.3	10.36	1.09	0.32	trans	trans	trans-eQTL-M.hs14
8	12514066	1	2945	Zm00001d032184	1	216043555	216047590	8	158	228.3	219.7	232.2	4.33	0.46	0.14	trans	trans	trans-eQTL-M.hs14
8	12514066	1	4094	Zm00001d033994	1	280605377	280608220	8	158	228.3	221.7	232.2	4.22	0.24	0.09	trans	trans	trans-eQTL-M.hs14
8	12514066	1	4324	Zm00001d034350	1	290344743	290354306	8	158	228.3	221.7	231.7	6.42	0.35	0.1	trans	trans	trans-eQTL-M.hs14
