SampleID	Tissue	Genotype	Treatment	Replicate	paired
GH760	seedling_v2	GH760	NA	1	FALSE
GH762	seedling_v2	GH762	NA	1	FALSE
GH763	seedling_v2	GH763	NA	1	FALSE
GH764	seedling_v2	GH764	NA	1	FALSE
GH765	seedling_v2	GH765	NA	1	FALSE
GH766	seedling_v2	GH766	NA	1	FALSE
GH767	seedling_v2	GH767	NA	1	FALSE
GH769	seedling_v2	GH769	NA	1	FALSE
GH770	seedling_v2	GH770	NA	1	FALSE
GH771	seedling_v2	GH771	NA	1	FALSE
GH773	seedling_v2	GH773	NA	1	FALSE
GH774	seedling_v2	GH774	NA	1	FALSE
GH775	seedling_v2	GH775	NA	1	FALSE
GH777	seedling_v2	GH777	NA	1	FALSE
GH778	seedling_v2	GH778	NA	1	FALSE
GH782	seedling_v2	GH782	NA	1	FALSE
GH783	seedling_v2	GH783	NA	1	FALSE
GH784	seedling_v2	GH784	NA	1	FALSE
GH785	seedling_v2	GH785	NA	1	FALSE
GH786	seedling_v2	GH786	NA	1	FALSE
GH787	seedling_v2	GH787	NA	1	FALSE
GH790	seedling_v2	GH790	NA	1	FALSE
GH792	seedling_v2	GH792	NA	1	FALSE
GH794	seedling_v2	GH794	NA	1	FALSE
GH796	seedling_v2	GH796	NA	1	FALSE
GH797	seedling_v2	GH797	NA	1	FALSE
GH798	seedling_v2	GH798	NA	1	FALSE
GH803	seedling_v2	GH803	NA	1	FALSE
GH804	seedling_v2	GH804	NA	1	FALSE
GH805	seedling_v2	GH805	NA	1	FALSE
GH806	seedling_v2	GH806	NA	1	FALSE
GH808	seedling_v2	GH808	NA	1	FALSE
GH810	seedling_v2	GH810	NA	1	FALSE
GH811	seedling_v2	GH811	NA	1	FALSE
GH812	seedling_v2	GH812	NA	1	FALSE
GH814	seedling_v2	GH814	NA	1	FALSE
GH815	seedling_v2	GH815	NA	1	FALSE
GH816	seedling_v2	GH816	NA	1	FALSE
GH817	seedling_v2	GH817	NA	1	FALSE
GH819	seedling_v2	GH819	NA	1	FALSE
